series_id        	year	period	       value	footnote_codes
MPU5100611       	1992	A01	     105.936	
MPU5100611       	1993	A01	     110.110	
MPU5100611       	1994	A01	     125.580	
MPU5100611       	1995	A01	     138.980	
MPU5100611       	1996	A01	     137.025	
MPU5100611       	1997	A01	     142.647	
MPU5100611       	1998	A01	     140.086	
MPU5100611       	1999	A01	     133.697	
MPU5100611       	2000	A01	     133.265	
MPU5100611       	2001	A01	     114.938	
MPU5100611       	2002	A01	     115.423	
MPU5100611       	2003	A01	     115.332	
MPU5100611       	2004	A01	     151.390	
MPU5100611       	2005	A01	     168.855	
MPU5100611       	2006	A01	     191.978	
MPU5100611       	2007	A01	     209.408	
MPU5100611       	2008	A01	     225.450	
MPU5100611       	2009	A01	     136.846	
MPU5100611       	2010	A01	     190.644	
MPU5100611       	2011	A01	     224.303	
MPU5100611       	2012	A01	     220.990	
MPU5100611       	2013	A01	     216.831	
MPU5100611       	2014	A01	     221.525	
MPU5100611       	2015	A01	     190.753	
MPU5100611       	2016	A01	     176.128	
MPU5100611       	2017	A01	     191.236	
MPU5100611       	2018	A01	     215.643	
MPU5100611       	2019	A01	     201.862	
MPU5100621       	1987	A01	       7.279	
MPU5100621       	1988	A01	      12.309	
MPU5100621       	1989	A01	      14.639	
MPU5100621       	1990	A01	      11.551	
MPU5100621       	1991	A01	       9.329	
MPU5100621       	1992	A01	       7.993	
MPU5100621       	1993	A01	       9.064	
MPU5100621       	1994	A01	      11.319	
MPU5100621       	1995	A01	      16.063	
MPU5100621       	1996	A01	      14.213	
MPU5100621       	1997	A01	      15.237	
MPU5100621       	1998	A01	      15.286	
MPU5100621       	1999	A01	      12.163	
MPU5100621       	2000	A01	      12.260	
MPU5100621       	2001	A01	       8.514	
MPU5100621       	2002	A01	      12.176	
MPU5100621       	2003	A01	      10.533	
MPU5100621       	2004	A01	      24.613	
MPU5100621       	2005	A01	      25.117	
MPU5100621       	2006	A01	      30.298	
MPU5100621       	2007	A01	      31.600	
MPU5100621       	2008	A01	      35.368	
MPU5100621       	2009	A01	      15.250	
MPU5100621       	2010	A01	      23.784	
MPU5100621       	2011	A01	      32.289	
MPU5100621       	2012	A01	      33.842	
MPU5100621       	2013	A01	      31.111	
MPU5100621       	2014	A01	      32.078	
MPU5100621       	2015	A01	      28.203	
MPU5100621       	2016	A01	      26.142	
MPU5100621       	2017	A01	      26.890	
MPU5100621       	2018	A01	      30.552	
MPU5100621       	2019	A01	      29.557	
MPU5100631       	1987	A01	      25.764	
MPU5100631       	1988	A01	      28.783	
MPU5100631       	1989	A01	      29.900	
MPU5100631       	1990	A01	      29.502	
MPU5100631       	1991	A01	      28.477	
MPU5100631       	1992	A01	      30.866	
MPU5100631       	1993	A01	      30.551	
MPU5100631       	1994	A01	      32.201	
MPU5100631       	1995	A01	      31.491	
MPU5100631       	1996	A01	      31.523	
MPU5100631       	1997	A01	      32.500	
MPU5100631       	1998	A01	      33.323	
MPU5100631       	1999	A01	      33.670	
MPU5100631       	2000	A01	      34.410	
MPU5100631       	2001	A01	      31.578	
MPU5100631       	2002	A01	      29.311	
MPU5100631       	2003	A01	      28.555	
MPU5100631       	2004	A01	      30.128	
MPU5100631       	2005	A01	      30.873	
MPU5100631       	2006	A01	      32.109	
MPU5100631       	2007	A01	      32.617	
MPU5100631       	2008	A01	      33.120	
MPU5100631       	2009	A01	      25.604	
MPU5100631       	2010	A01	      26.804	
MPU5100631       	2011	A01	      29.856	
MPU5100631       	2012	A01	      31.366	
MPU5100631       	2013	A01	      30.904	
MPU5100631       	2014	A01	      31.846	
MPU5100631       	2015	A01	      31.564	
MPU5100631       	2016	A01	      30.359	
MPU5100631       	2017	A01	      31.704	
MPU5100631       	2018	A01	      33.819	
MPU5100631       	2019	A01	      34.321	
MPU5100641       	1987	A01	       9.970	
MPU5100641       	1988	A01	      10.974	
MPU5100641       	1989	A01	      10.786	
MPU5100641       	1990	A01	      10.010	
MPU5100641       	1991	A01	       8.540	
MPU5100641       	1992	A01	       8.045	
MPU5100641       	1993	A01	       7.440	
MPU5100641       	1994	A01	       7.837	
MPU5100641       	1995	A01	       7.809	
MPU5100641       	1996	A01	       7.213	
MPU5100641       	1997	A01	       7.005	
MPU5100641       	1998	A01	       7.543	
MPU5100641       	1999	A01	      10.163	
MPU5100641       	2000	A01	      11.348	
MPU5100641       	2001	A01	      14.733	
MPU5100641       	2002	A01	       9.877	
MPU5100641       	2003	A01	      10.197	
MPU5100641       	2004	A01	      12.078	
MPU5100641       	2005	A01	      14.496	
MPU5100641       	2006	A01	      12.847	
MPU5100641       	2007	A01	      13.746	
MPU5100641       	2008	A01	      16.649	
MPU5100641       	2009	A01	       9.293	
MPU5100641       	2010	A01	      11.250	
MPU5100641       	2011	A01	      13.429	
MPU5100641       	2012	A01	      11.885	
MPU5100641       	2013	A01	      11.891	
MPU5100641       	2014	A01	      12.347	
MPU5100641       	2015	A01	       9.608	
MPU5100641       	2016	A01	       8.016	
MPU5100641       	2017	A01	       7.981	
MPU5100641       	2018	A01	       7.661	
MPU5100641       	2019	A01	       6.162	
MPU5100651       	1987	A01	      40.347	
MPU5100651       	1988	A01	      52.529	
MPU5100651       	1989	A01	      51.541	
MPU5100651       	1990	A01	      51.353	
MPU5100651       	1991	A01	      46.102	
MPU5100651       	1992	A01	      46.876	
MPU5100651       	1993	A01	      51.420	
MPU5100651       	1994	A01	      61.557	
MPU5100651       	1995	A01	      70.354	
MPU5100651       	1996	A01	      71.227	
MPU5100651       	1997	A01	      74.270	
MPU5100651       	1998	A01	      68.389	
MPU5100651       	1999	A01	      61.012	
MPU5100651       	2000	A01	      58.444	
MPU5100651       	2001	A01	      42.891	
MPU5100651       	2002	A01	      47.667	
MPU5100651       	2003	A01	      49.528	
MPU5100651       	2004	A01	      68.232	
MPU5100651       	2005	A01	      80.487	
MPU5100651       	2006	A01	     100.191	
MPU5100651       	2007	A01	     111.951	
MPU5100651       	2008	A01	     120.307	
MPU5100651       	2009	A01	      71.087	
MPU5100651       	2010	A01	     108.200	
MPU5100651       	2011	A01	     129.566	
MPU5100651       	2012	A01	     124.376	
MPU5100651       	2013	A01	     124.535	
MPU5100651       	2014	A01	     125.646	
MPU5100651       	2015	A01	     103.567	
MPU5100651       	2016	A01	      93.658	
MPU5100651       	2017	A01	     103.036	
MPU5100651       	2018	A01	     119.871	
MPU5100651       	2019	A01	     110.585	
MPU5100661       	1987	A01	      10.968	
MPU5100661       	1988	A01	      13.419	
MPU5100661       	1989	A01	      13.815	
MPU5100661       	1990	A01	      13.234	
MPU5100661       	1991	A01	      11.979	
MPU5100661       	1992	A01	      12.156	
MPU5100661       	1993	A01	      11.635	
MPU5100661       	1994	A01	      12.666	
MPU5100661       	1995	A01	      13.262	
MPU5100661       	1996	A01	      12.849	
MPU5100661       	1997	A01	      13.636	
MPU5100661       	1998	A01	      15.545	
MPU5100661       	1999	A01	      16.689	
MPU5100661       	2000	A01	      16.804	
MPU5100661       	2001	A01	      17.222	
MPU5100661       	2002	A01	      16.393	
MPU5100661       	2003	A01	      16.519	
MPU5100661       	2004	A01	      16.339	
MPU5100661       	2005	A01	      17.882	
MPU5100661       	2006	A01	      16.533	
MPU5100661       	2007	A01	      19.494	
MPU5100661       	2008	A01	      20.007	
MPU5100661       	2009	A01	      15.612	
MPU5100661       	2010	A01	      20.605	
MPU5100661       	2011	A01	      19.163	
MPU5100661       	2012	A01	      19.521	
MPU5100661       	2013	A01	      18.389	
MPU5100661       	2014	A01	      19.608	
MPU5100661       	2015	A01	      17.812	
MPU5100661       	2016	A01	      17.953	
MPU5100661       	2017	A01	      21.625	
MPU5100661       	2018	A01	      23.740	
MPU5100661       	2019	A01	      21.238	
MPU5100671       	1987	A01	       0.077	
MPU5100671       	1988	A01	       0.104	
MPU5100671       	1989	A01	       0.121	
MPU5100671       	1990	A01	       0.100	
MPU5100671       	1991	A01	       0.089	
MPU5100671       	1992	A01	       0.075	
MPU5100671       	1993	A01	       0.082	
MPU5100671       	1994	A01	       0.090	
MPU5100671       	1995	A01	       0.116	
MPU5100671       	1996	A01	       0.104	
MPU5100671       	1997	A01	       0.107	
MPU5100671       	1998	A01	       0.109	
MPU5100671       	1999	A01	       0.091	
MPU5100671       	2000	A01	       0.092	
MPU5100671       	2001	A01	       0.074	
MPU5100671       	2002	A01	       0.105	
MPU5100671       	2003	A01	       0.091	
MPU5100671       	2004	A01	       0.163	
MPU5100671       	2005	A01	       0.149	
MPU5100671       	2006	A01	       0.158	
MPU5100671       	2007	A01	       0.151	
MPU5100671       	2008	A01	       0.157	
MPU5100671       	2009	A01	       0.111	
MPU5100671       	2010	A01	       0.125	
MPU5100671       	2011	A01	       0.144	
MPU5100671       	2012	A01	       0.153	
MPU5100671       	2013	A01	       0.143	
MPU5100671       	2014	A01	       0.145	
MPU5100671       	2015	A01	       0.148	
MPU5100671       	2016	A01	       0.148	
MPU5100671       	2017	A01	       0.141	
MPU5100671       	2018	A01	       0.142	
MPU5100671       	2019	A01	       0.146	
MPU5100681       	1987	A01	       0.273	
MPU5100681       	1988	A01	       0.244	
MPU5100681       	1989	A01	       0.248	
MPU5100681       	1990	A01	       0.255	
MPU5100681       	1991	A01	       0.273	
MPU5100681       	1992	A01	       0.291	
MPU5100681       	1993	A01	       0.277	
MPU5100681       	1994	A01	       0.256	
MPU5100681       	1995	A01	       0.227	
MPU5100681       	1996	A01	       0.230	
MPU5100681       	1997	A01	       0.228	
MPU5100681       	1998	A01	       0.238	
MPU5100681       	1999	A01	       0.252	
MPU5100681       	2000	A01	       0.258	
MPU5100681       	2001	A01	       0.275	
MPU5100681       	2002	A01	       0.254	
MPU5100681       	2003	A01	       0.248	
MPU5100681       	2004	A01	       0.199	
MPU5100681       	2005	A01	       0.183	
MPU5100681       	2006	A01	       0.167	
MPU5100681       	2007	A01	       0.156	
MPU5100681       	2008	A01	       0.147	
MPU5100681       	2009	A01	       0.187	
MPU5100681       	2010	A01	       0.141	
MPU5100681       	2011	A01	       0.133	
MPU5100681       	2012	A01	       0.142	
MPU5100681       	2013	A01	       0.143	
MPU5100681       	2014	A01	       0.144	
MPU5100681       	2015	A01	       0.165	
MPU5100681       	2016	A01	       0.172	
MPU5100681       	2017	A01	       0.166	
MPU5100681       	2018	A01	       0.157	
MPU5100681       	2019	A01	       0.170	
MPU5100691       	1987	A01	       0.106	
MPU5100691       	1988	A01	       0.093	
MPU5100691       	1989	A01	       0.089	
MPU5100691       	1990	A01	       0.087	
MPU5100691       	1991	A01	       0.082	
MPU5100691       	1992	A01	       0.076	
MPU5100691       	1993	A01	       0.068	
MPU5100691       	1994	A01	       0.062	
MPU5100691       	1995	A01	       0.056	
MPU5100691       	1996	A01	       0.053	
MPU5100691       	1997	A01	       0.049	
MPU5100691       	1998	A01	       0.054	
MPU5100691       	1999	A01	       0.076	
MPU5100691       	2000	A01	       0.085	
MPU5100691       	2001	A01	       0.128	
MPU5100691       	2002	A01	       0.086	
MPU5100691       	2003	A01	       0.088	
MPU5100691       	2004	A01	       0.080	
MPU5100691       	2005	A01	       0.086	
MPU5100691       	2006	A01	       0.067	
MPU5100691       	2007	A01	       0.066	
MPU5100691       	2008	A01	       0.074	
MPU5100691       	2009	A01	       0.068	
MPU5100691       	2010	A01	       0.059	
MPU5100691       	2011	A01	       0.060	
MPU5100691       	2012	A01	       0.054	
MPU5100691       	2013	A01	       0.055	
MPU5100691       	2014	A01	       0.056	
MPU5100691       	2015	A01	       0.050	
MPU5100691       	2016	A01	       0.046	
MPU5100691       	2017	A01	       0.042	
MPU5100691       	2018	A01	       0.036	
MPU5100691       	2019	A01	       0.031	
MPU5100701       	1987	A01	       0.428	
MPU5100701       	1988	A01	       0.445	
MPU5100701       	1989	A01	       0.427	
MPU5100701       	1990	A01	       0.444	
MPU5100701       	1991	A01	       0.441	
MPU5100701       	1992	A01	       0.442	
MPU5100701       	1993	A01	       0.467	
MPU5100701       	1994	A01	       0.490	
MPU5100701       	1995	A01	       0.506	
MPU5100701       	1996	A01	       0.520	
MPU5100701       	1997	A01	       0.521	
MPU5100701       	1998	A01	       0.488	
MPU5100701       	1999	A01	       0.456	
MPU5100701       	2000	A01	       0.439	
MPU5100701       	2001	A01	       0.373	
MPU5100701       	2002	A01	       0.413	
MPU5100701       	2003	A01	       0.429	
MPU5100701       	2004	A01	       0.451	
MPU5100701       	2005	A01	       0.477	
MPU5100701       	2006	A01	       0.522	
MPU5100701       	2007	A01	       0.535	
MPU5100701       	2008	A01	       0.534	
MPU5100701       	2009	A01	       0.519	
MPU5100701       	2010	A01	       0.568	
MPU5100701       	2011	A01	       0.578	
MPU5100701       	2012	A01	       0.563	
MPU5100701       	2013	A01	       0.574	
MPU5100701       	2014	A01	       0.567	
MPU5100701       	2015	A01	       0.543	
MPU5100701       	2016	A01	       0.532	
MPU5100701       	2017	A01	       0.539	
MPU5100701       	2018	A01	       0.556	
MPU5100701       	2019	A01	       0.548	
MPU5100711       	1987	A01	       0.116	
MPU5100711       	1988	A01	       0.114	
MPU5100711       	1989	A01	       0.114	
MPU5100711       	1990	A01	       0.114	
MPU5100711       	1991	A01	       0.115	
MPU5100711       	1992	A01	       0.115	
MPU5100711       	1993	A01	       0.106	
MPU5100711       	1994	A01	       0.101	
MPU5100711       	1995	A01	       0.095	
MPU5100711       	1996	A01	       0.094	
MPU5100711       	1997	A01	       0.096	
MPU5100711       	1998	A01	       0.111	
MPU5100711       	1999	A01	       0.125	
MPU5100711       	2000	A01	       0.126	
MPU5100711       	2001	A01	       0.150	
MPU5100711       	2002	A01	       0.142	
MPU5100711       	2003	A01	       0.143	
MPU5100711       	2004	A01	       0.108	
MPU5100711       	2005	A01	       0.106	
MPU5100711       	2006	A01	       0.086	
MPU5100711       	2007	A01	       0.093	
MPU5100711       	2008	A01	       0.089	
MPU5100711       	2009	A01	       0.114	
MPU5100711       	2010	A01	       0.108	
MPU5100711       	2011	A01	       0.085	
MPU5100711       	2012	A01	       0.088	
MPU5100711       	2013	A01	       0.085	
MPU5100711       	2014	A01	       0.089	
MPU5100711       	2015	A01	       0.093	
MPU5100711       	2016	A01	       0.102	
MPU5100711       	2017	A01	       0.113	
MPU5100711       	2018	A01	       0.110	
MPU5100711       	2019	A01	       0.105	
MPU5100742       	1987	A01	     100.763	
MPU5100742       	1988	A01	     101.090	
MPU5100742       	1989	A01	     100.741	
MPU5100742       	1990	A01	     100.100	
MPU5100742       	1991	A01	      99.233	
MPU5100742       	1992	A01	      98.842	
MPU5100742       	1993	A01	      98.188	
MPU5100742       	1994	A01	      98.086	
MPU5100742       	1995	A01	      97.927	
MPU5100742       	1996	A01	      97.506	
MPU5100742       	1997	A01	      97.293	
MPU5100742       	1998	A01	      97.851	
MPU5100742       	1999	A01	      99.950	
MPU5100742       	2000	A01	     100.314	
MPU5100742       	2001	A01	     103.779	
MPU5100742       	2002	A01	     101.000	
MPU5100742       	2003	A01	     101.057	
MPU5100742       	2004	A01	     101.715	
MPU5100742       	2005	A01	     102.089	
MPU5100742       	2006	A01	     100.726	
MPU5100742       	2007	A01	     101.317	
MPU5100742       	2008	A01	     102.136	
MPU5100742       	2009	A01	     100.140	
MPU5100742       	2010	A01	     100.485	
MPU5100742       	2011	A01	     100.638	
MPU5100742       	2012	A01	     100.000	
MPU5100742       	2013	A01	      99.960	
MPU5100742       	2014	A01	      99.821	
MPU5100742       	2015	A01	      99.107	
MPU5100742       	2016	A01	      98.725	
MPU5100742       	2017	A01	      98.540	
MPU5100742       	2018	A01	      97.912	
MPU5100742       	2019	A01	      97.160	
MPU5100743       	1988	A01	         0.3	
MPU5100743       	1989	A01	        -0.3	
MPU5100743       	1990	A01	        -0.6	
MPU5100743       	1991	A01	        -0.9	
MPU5100743       	1992	A01	        -0.4	
MPU5100743       	1993	A01	        -0.7	
MPU5100743       	1994	A01	        -0.1	
MPU5100743       	1995	A01	        -0.2	
MPU5100743       	1996	A01	        -0.4	
MPU5100743       	1997	A01	        -0.2	
MPU5100743       	1998	A01	         0.6	
MPU5100743       	1999	A01	         2.1	
MPU5100743       	2000	A01	         0.4	
MPU5100743       	2001	A01	         3.5	
MPU5100743       	2002	A01	        -2.7	
MPU5100743       	2003	A01	         0.1	
MPU5100743       	2004	A01	         0.7	
MPU5100743       	2005	A01	         0.4	
MPU5100743       	2006	A01	        -1.3	
MPU5100743       	2007	A01	         0.6	
MPU5100743       	2008	A01	         0.8	
MPU5100743       	2009	A01	        -2.0	
MPU5100743       	2010	A01	         0.3	
MPU5100743       	2011	A01	         0.2	
MPU5100743       	2012	A01	        -0.6	
MPU5100743       	2013	A01	         0.0	
MPU5100743       	2014	A01	        -0.1	
MPU5100743       	2015	A01	        -0.7	
MPU5100743       	2016	A01	        -0.4	
MPU5100743       	2017	A01	        -0.2	
MPU5100743       	2018	A01	        -0.6	
MPU5100743       	2019	A01	        -0.8	
MPU5100762       	1987	A01	      68.088	
MPU5100762       	1988	A01	      72.777	
MPU5100762       	1989	A01	      72.112	
MPU5100762       	1990	A01	      72.789	
MPU5100762       	1991	A01	      72.735	
MPU5100762       	1992	A01	      74.467	
MPU5100762       	1993	A01	      78.129	
MPU5100762       	1994	A01	      81.781	
MPU5100762       	1995	A01	      84.808	
MPU5100762       	1996	A01	      87.235	
MPU5100762       	1997	A01	      88.873	
MPU5100762       	1998	A01	      88.924	
MPU5100762       	1999	A01	      86.153	
MPU5100762       	2000	A01	      81.151	
MPU5100762       	2001	A01	      77.060	
MPU5100762       	2002	A01	      84.804	
MPU5100762       	2003	A01	      86.734	
MPU5100762       	2004	A01	      91.459	
MPU5100762       	2005	A01	      92.704	
MPU5100762       	2006	A01	      95.105	
MPU5100762       	2007	A01	      99.093	
MPU5100762       	2008	A01	      99.587	
MPU5100762       	2009	A01	      92.016	
MPU5100762       	2010	A01	     103.458	
MPU5100762       	2011	A01	     101.790	
MPU5100762       	2012	A01	     100.000	
MPU5100762       	2013	A01	     103.946	
MPU5100762       	2014	A01	     104.098	
MPU5100762       	2015	A01	      99.099	
MPU5100762       	2016	A01	      98.997	
MPU5100762       	2017	A01	     100.253	
MPU5100762       	2018	A01	     100.880	
MPU5100762       	2019	A01	      96.874	
MPU5100763       	1988	A01	         6.9	
MPU5100763       	1989	A01	        -0.9	
MPU5100763       	1990	A01	         0.9	
MPU5100763       	1991	A01	        -0.1	
MPU5100763       	1992	A01	         2.4	
MPU5100763       	1993	A01	         4.9	
MPU5100763       	1994	A01	         4.7	
MPU5100763       	1995	A01	         3.7	
MPU5100763       	1996	A01	         2.9	
MPU5100763       	1997	A01	         1.9	
MPU5100763       	1998	A01	         0.1	
MPU5100763       	1999	A01	        -3.1	
MPU5100763       	2000	A01	        -5.8	
MPU5100763       	2001	A01	        -5.0	
MPU5100763       	2002	A01	        10.0	
MPU5100763       	2003	A01	         2.3	
MPU5100763       	2004	A01	         5.4	
MPU5100763       	2005	A01	         1.4	
MPU5100763       	2006	A01	         2.6	
MPU5100763       	2007	A01	         4.2	
MPU5100763       	2008	A01	         0.5	
MPU5100763       	2009	A01	        -7.6	
MPU5100763       	2010	A01	        12.4	
MPU5100763       	2011	A01	        -1.6	
MPU5100763       	2012	A01	        -1.8	
MPU5100763       	2013	A01	         3.9	
MPU5100763       	2014	A01	         0.1	
MPU5100763       	2015	A01	        -4.8	
MPU5100763       	2016	A01	        -0.1	
MPU5100763       	2017	A01	         1.3	
MPU5100763       	2018	A01	         0.6	
MPU5100763       	2019	A01	        -4.0	
MPU5100772       	1987	A01	      95.216	
MPU5100772       	1988	A01	      96.405	
MPU5100772       	1989	A01	      96.563	
MPU5100772       	1990	A01	      96.084	
MPU5100772       	1991	A01	      95.455	
MPU5100772       	1992	A01	      95.550	
MPU5100772       	1993	A01	      94.845	
MPU5100772       	1994	A01	      94.901	
MPU5100772       	1995	A01	      94.966	
MPU5100772       	1996	A01	      94.714	
MPU5100772       	1997	A01	      95.000	
MPU5100772       	1998	A01	      96.172	
MPU5100772       	1999	A01	      96.730	
MPU5100772       	2000	A01	      96.189	
MPU5100772       	2001	A01	      98.088	
MPU5100772       	2002	A01	      98.722	
MPU5100772       	2003	A01	      99.427	
MPU5100772       	2004	A01	      98.707	
MPU5100772       	2005	A01	      99.241	
MPU5100772       	2006	A01	      98.196	
MPU5100772       	2007	A01	      99.862	
MPU5100772       	2008	A01	      99.976	
MPU5100772       	2009	A01	      99.856	
MPU5100772       	2010	A01	     101.867	
MPU5100772       	2011	A01	     100.006	
MPU5100772       	2012	A01	     100.000	
MPU5100772       	2013	A01	      99.536	
MPU5100772       	2014	A01	      99.709	
MPU5100772       	2015	A01	      99.153	
MPU5100772       	2016	A01	      99.528	
MPU5100772       	2017	A01	     101.332	
MPU5100772       	2018	A01	     101.436	
MPU5100772       	2019	A01	     100.134	
MPU5100773       	1988	A01	         1.2	
MPU5100773       	1989	A01	         0.2	
MPU5100773       	1990	A01	        -0.5	
MPU5100773       	1991	A01	        -0.7	
MPU5100773       	1992	A01	         0.1	
MPU5100773       	1993	A01	        -0.7	
MPU5100773       	1994	A01	         0.1	
MPU5100773       	1995	A01	         0.1	
MPU5100773       	1996	A01	        -0.3	
MPU5100773       	1997	A01	         0.3	
MPU5100773       	1998	A01	         1.2	
MPU5100773       	1999	A01	         0.6	
MPU5100773       	2000	A01	        -0.6	
MPU5100773       	2001	A01	         2.0	
MPU5100773       	2002	A01	         0.6	
MPU5100773       	2003	A01	         0.7	
MPU5100773       	2004	A01	        -0.7	
MPU5100773       	2005	A01	         0.5	
MPU5100773       	2006	A01	        -1.1	
MPU5100773       	2007	A01	         1.7	
MPU5100773       	2008	A01	         0.1	
MPU5100773       	2009	A01	        -0.1	
MPU5100773       	2010	A01	         2.0	
MPU5100773       	2011	A01	        -1.8	
MPU5100773       	2012	A01	         0.0	
MPU5100773       	2013	A01	        -0.5	
MPU5100773       	2014	A01	         0.2	
MPU5100773       	2015	A01	        -0.6	
MPU5100773       	2016	A01	         0.4	
MPU5100773       	2017	A01	         1.8	
MPU5100773       	2018	A01	         0.1	
MPU5100773       	2019	A01	        -1.3	
MPU5100782       	1987	A01	      65.321	
MPU5100782       	1988	A01	      70.920	
MPU5100782       	1989	A01	      70.145	
MPU5100782       	1990	A01	      70.003	
MPU5100782       	1991	A01	      68.891	
MPU5100782       	1992	A01	      70.324	
MPU5100782       	1993	A01	      72.753	
MPU5100782       	1994	A01	      76.119	
MPU5100782       	1995	A01	      78.862	
MPU5100782       	1996	A01	      80.556	
MPU5100782       	1997	A01	      82.137	
MPU5100782       	1998	A01	      83.676	
MPU5100782       	1999	A01	      83.287	
MPU5100782       	2000	A01	      78.297	
MPU5100782       	2001	A01	      78.435	
MPU5100782       	2002	A01	      84.556	
MPU5100782       	2003	A01	      87.148	
MPU5100782       	2004	A01	      91.828	
MPU5100782       	2005	A01	      93.927	
MPU5100782       	2006	A01	      94.068	
MPU5100782       	2007	A01	     100.262	
MPU5100782       	2008	A01	     101.693	
MPU5100782       	2009	A01	      92.014	
MPU5100782       	2010	A01	     105.899	
MPU5100782       	2011	A01	     102.444	
MPU5100782       	2012	A01	     100.000	
MPU5100782       	2013	A01	     103.421	
MPU5100782       	2014	A01	     103.609	
MPU5100782       	2015	A01	      97.382	
MPU5100782       	2016	A01	      97.274	
MPU5100782       	2017	A01	     100.104	
MPU5100782       	2018	A01	     100.191	
MPU5100782       	2019	A01	      94.249	
MPU5100783       	1988	A01	         8.6	
MPU5100783       	1989	A01	        -1.1	
MPU5100783       	1990	A01	        -0.2	
MPU5100783       	1991	A01	        -1.6	
MPU5100783       	1992	A01	         2.1	
MPU5100783       	1993	A01	         3.5	
MPU5100783       	1994	A01	         4.6	
MPU5100783       	1995	A01	         3.6	
MPU5100783       	1996	A01	         2.1	
MPU5100783       	1997	A01	         2.0	
MPU5100783       	1998	A01	         1.9	
MPU5100783       	1999	A01	        -0.5	
MPU5100783       	2000	A01	        -6.0	
MPU5100783       	2001	A01	         0.2	
MPU5100783       	2002	A01	         7.8	
MPU5100783       	2003	A01	         3.1	
MPU5100783       	2004	A01	         5.4	
MPU5100783       	2005	A01	         2.3	
MPU5100783       	2006	A01	         0.2	
MPU5100783       	2007	A01	         6.6	
MPU5100783       	2008	A01	         1.4	
MPU5100783       	2009	A01	        -9.5	
MPU5100783       	2010	A01	        15.1	
MPU5100783       	2011	A01	        -3.3	
MPU5100783       	2012	A01	        -2.4	
MPU5100783       	2013	A01	         3.4	
MPU5100783       	2014	A01	         0.2	
MPU5100783       	2015	A01	        -6.0	
MPU5100783       	2016	A01	        -0.1	
MPU5100783       	2017	A01	         2.9	
MPU5100783       	2018	A01	         0.1	
MPU5100783       	2019	A01	        -5.9	
MPU5150012       	1987	A01	      99.325	
MPU5150012       	1988	A01	     100.846	
MPU5150012       	1989	A01	      98.969	
MPU5150012       	1990	A01	      97.885	
MPU5150012       	1991	A01	      95.204	
MPU5150012       	1992	A01	      96.534	
MPU5150012       	1993	A01	      96.753	
MPU5150012       	1994	A01	     100.210	
MPU5150012       	1995	A01	     100.856	
MPU5150012       	1996	A01	     100.798	
MPU5150012       	1997	A01	     100.172	
MPU5150012       	1998	A01	      97.620	
MPU5150012       	1999	A01	      97.644	
MPU5150012       	2000	A01	      99.782	
MPU5150012       	2001	A01	      96.125	
MPU5150012       	2002	A01	      96.850	
MPU5150012       	2003	A01	     100.148	
MPU5150012       	2004	A01	     102.296	
MPU5150012       	2005	A01	     102.797	
MPU5150012       	2006	A01	     103.533	
MPU5150012       	2007	A01	     104.257	
MPU5150012       	2008	A01	     103.458	
MPU5150012       	2009	A01	      95.096	
MPU5150012       	2010	A01	      99.359	
MPU5150012       	2011	A01	     100.622	
MPU5150012       	2012	A01	     100.000	
MPU5150012       	2013	A01	      98.485	
MPU5150012       	2014	A01	      98.215	
MPU5150012       	2015	A01	      95.991	
MPU5150012       	2016	A01	      95.010	
MPU5150012       	2017	A01	      97.505	
MPU5150012       	2018	A01	      98.537	
MPU5150012       	2019	A01	      96.116	
MPU5150013       	1988	A01	         1.5	
MPU5150013       	1989	A01	        -1.9	
MPU5150013       	1990	A01	        -1.1	
MPU5150013       	1991	A01	        -2.7	
MPU5150013       	1992	A01	         1.4	
MPU5150013       	1993	A01	         0.2	
MPU5150013       	1994	A01	         3.6	
MPU5150013       	1995	A01	         0.6	
MPU5150013       	1996	A01	        -0.1	
MPU5150013       	1997	A01	        -0.6	
MPU5150013       	1998	A01	        -2.5	
MPU5150013       	1999	A01	         0.0	
MPU5150013       	2000	A01	         2.2	
MPU5150013       	2001	A01	        -3.7	
MPU5150013       	2002	A01	         0.8	
MPU5150013       	2003	A01	         3.4	
MPU5150013       	2004	A01	         2.1	
MPU5150013       	2005	A01	         0.5	
MPU5150013       	2006	A01	         0.7	
MPU5150013       	2007	A01	         0.7	
MPU5150013       	2008	A01	        -0.8	
MPU5150013       	2009	A01	        -8.1	
MPU5150013       	2010	A01	         4.5	
MPU5150013       	2011	A01	         1.3	
MPU5150013       	2012	A01	        -0.6	
MPU5150013       	2013	A01	        -1.5	
MPU5150013       	2014	A01	        -0.3	
MPU5150013       	2015	A01	        -2.3	
MPU5150013       	2016	A01	        -1.0	
MPU5150013       	2017	A01	         2.6	
MPU5150013       	2018	A01	         1.1	
MPU5150013       	2019	A01	        -2.5	
MPU5150032       	1987	A01	      80.267	
MPU5150032       	1988	A01	      82.860	
MPU5150032       	1989	A01	      83.685	
MPU5150032       	1990	A01	      83.795	
MPU5150032       	1991	A01	      82.498	
MPU5150032       	1992	A01	      83.831	
MPU5150032       	1993	A01	      86.221	
MPU5150032       	1994	A01	      90.047	
MPU5150032       	1995	A01	      94.164	
MPU5150032       	1996	A01	      97.406	
MPU5150032       	1997	A01	     102.446	
MPU5150032       	1998	A01	     108.298	
