series_id                     	year	period	value	footnote_codes
ORUP1000017V00000345          	2020	A01	99.9	7
ORUP1000017V00000362          	2020	A01	96.6	7
ORUP1000017V00000367          	2020	A01	65.2	7
ORUP1000017V00000381          	2020	A01	99.8	7
ORUP1000017V00000395          	2020	A01	12.3	
ORUP1000017V00000409          	2020	A01	73.5	7
ORUP1000017V00000548          	2020	A01	100.0	7
ORUP1000017V00000586          	2020	A01	25.2	
ORUP1000017V00000587          	2020	A01	74.8	7
ORUP1000017V00000592          	2020	A01	40.4	
ORUP1000017V00000752          	2020	A01	34.8	
ORUP1000017V00000753          	2020	A01	100.0	
ORUP1000017V00000769          	2020	A01	100.0	
ORUP1000017V00000771          	2020	A01	100.0	
ORUP1000017V00000801          	2020	A01	100.0	
ORUP1000017V00000830          	2020	A01	97.8	
ORUP1000017V00000831          	2020	A01	83.0	
ORUP1000017V00000997          	2020	A01	12.7	
ORUP1000017V00000998          	2020	A01	-	1
ORUP1000017V00000999          	2020	A01	-	1
ORUP1000017V00001000          	2020	A01	-	1
ORUP1000017V00001002          	2020	A01	50.0	
ORUP1000017V00001003          	2020	A01	87.3	
ORUP1000017V00001004          	2020	A01	50.0	
ORUP1000017V00001005          	2020	A01	87.5	
ORUP1000017V00001006          	2020	A01	100.0	
ORUP1000017V00001007          	2020	A01	100.0	
ORUP1000017V00001008          	2020	A01	100.0	
ORUP1000017V00001101          	2020	A01	36.6	
ORUP1000017V00001103          	2020	A01	41.2	7
ORUP1000017V00001209          	2020	A01	12.1	
ORUP1000017V00001216          	2020	A01	87.9	
ORUP1000017V00001222          	2020	A01	53.1	7
ORUP1000017V00001223          	2020	A01	34.5	
ORUP1000017V00001226          	2020	A01	24.3	
ORUP1000017V00001230          	2020	A01	55.1	7
ORUP1000017V00001234          	2020	A01	25.7	
ORUP1000017V00001235          	2020	A01	54.6	7
ORUP1000017V00001244          	2020	A01	100.0	7
ORUP1000017V00001248          	2020	A01	18.2	
ORUP1000017V00001249          	2020	A01	81.8	7
ORUP1000017X00000125          	2020	A01	8.02	
ORUP1000017X00000126          	2020	A01	6.40	
ORUP1000017X00000127          	2020	A01	6.40	
ORUP1000017X00000128          	2020	A01	7.20	
ORUP1000017X00000129          	2020	A01	10.80	
ORUP1000017X00000130          	2020	A01	10.80	
ORUP1000017X00000132          	2020	A01	1.01	
ORUP1000017X00000133          	2020	A01	-	2
ORUP1000017X00000135          	2020	A01	1.20	
ORUP1000017X00000136          	2020	A01	1.50	
ORUP1000017X00000137          	2020	A01	1.60	
ORUP1000017X00000140          	2020	A01	100.0	7
ORUP1000017X00000233          	2020	A01	31.43	
ORUP1000017X00000234          	2020	A01	24.00	
ORUP1000017X00000235          	2020	A01	24.00	
ORUP1000017X00000236          	2020	A01	25.00	
ORUP1000017X00000238          	2020	A01	50.00	
ORUP1000017X00000246          	2020	A01	6.8	
ORUP1000017X00000259          	2020	A01	97.2	7
ORUP1000017X00000267          	2020	A01	100.0	7
ORUP1000017X00000281          	2020	A01	85.2	7
ORUP1000017X00000295          	2020	A01	85.5	7
ORUP1000017X00000311          	2020	A01	100.0	7
ORUP1000017X00000345          	2020	A01	100.0	7
ORUP1000017X00000362          	2020	A01	97.0	7
ORUP1000017X00000367          	2020	A01	76.6	7
ORUP1000017X00000381          	2020	A01	100.0	7
ORUP1000017X00000409          	2020	A01	62.0	7
ORUP1000017X00000548          	2020	A01	100.0	7
ORUP1000017X00000559          	2020	A01	95.3	7
ORUP1000017X00000753          	2020	A01	100.0	
ORUP1000017X00000769          	2020	A01	100.0	
ORUP1000017X00000771          	2020	A01	100.0	
ORUP1000017X00000801          	2020	A01	94.3	
ORUP1000017X00000830          	2020	A01	77.6	
ORUP1000017X00000997          	2020	A01	11.4	
ORUP1000017X00000998          	2020	A01	-	1
ORUP1000017X00001000          	2020	A01	10.0	
ORUP1000017X00001002          	2020	A01	20.0	
ORUP1000017X00001003          	2020	A01	88.6	
ORUP1000017X00001004          	2020	A01	80.0	
ORUP1000017X00001005          	2020	A01	80.0	
ORUP1000017X00001006          	2020	A01	90.0	
ORUP1000017X00001007          	2020	A01	90.0	
ORUP1000017X00001008          	2020	A01	100.0	
ORUP1000017X00001216          	2020	A01	69.4	
ORUP1000017X00001244          	2020	A01	100.0	7
ORUP1000017X00001249          	2020	A01	57.8	7
ORUP1000018B00000125          	2020	A01	6.17	
ORUP1000018B00000126          	2020	A01	3.80	
ORUP1000018B00000127          	2020	A01	5.20	
ORUP1000018B00000128          	2020	A01	6.00	
ORUP1000018B00000129          	2020	A01	7.20	
ORUP1000018B00000130          	2020	A01	8.40	
ORUP1000018B00000132          	2020	A01	2.42	
ORUP1000018B00000133          	2020	A01	0.80	
ORUP1000018B00000134          	2020	A01	1.20	
ORUP1000018B00000135          	2020	A01	2.00	
ORUP1000018B00000136          	2020	A01	3.20	
ORUP1000018B00000137          	2020	A01	5.20	
ORUP1000018B00000139          	2020	A01	15.5	
ORUP1000018B00000140          	2020	A01	84.5	7
ORUP1000018B00000142          	2020	A01	34.1	
ORUP1000018B00000143          	2020	A01	41.2	7
ORUP1000018B00000144          	2020	A01	24.7	
ORUP1000018B00000156          	2020	A01	9.1	
ORUP1000018B00000157          	2020	A01	56.8	7
ORUP1000018B00000159          	2020	A01	3.9	
ORUP1000018B00000160          	2020	A01	11.2	
ORUP1000018B00000161          	2020	A01	63.8	7
ORUP1000018B00000162          	2020	A01	21.1	
ORUP1000018B00000174          	2020	A01	93.6	7
ORUP1000018B00000177          	2020	A01	15.2	
ORUP1000018B00000178          	2020	A01	53.3	7
ORUP1000018B00000179          	2020	A01	23.7	
ORUP1000018B00000233          	2020	A01	46.03	
ORUP1000018B00000234          	2020	A01	9.00	
ORUP1000018B00000235          	2020	A01	30.00	
ORUP1000018B00000236          	2020	A01	50.00	
ORUP1000018B00000237          	2020	A01	50.00	
ORUP1000018B00000238          	2020	A01	80.00	
ORUP1000018B00000239          	2020	A01	15.0	
ORUP1000018B00000246          	2020	A01	48.9	7
ORUP1000018B00000253          	2020	A01	21.5	
ORUP1000018B00000254          	2020	A01	11.2	
ORUP1000018B00000259          	2020	A01	95.9	7
ORUP1000018B00000267          	2020	A01	99.6	7
ORUP1000018B00000281          	2020	A01	29.2	
ORUP1000018B00000282          	2020	A01	36.2	7
ORUP1000018B00000283          	2020	A01	34.6	
ORUP1000018B00000295          	2020	A01	27.8	
ORUP1000018B00000296          	2020	A01	40.0	7
ORUP1000018B00000297          	2020	A01	32.2	
ORUP1000018B00000311          	2020	A01	88.4	7
ORUP1000018B00000313          	2020	A01	68.0	7
ORUP1000018B00000314          	2020	A01	24.3	
ORUP1000018B00000327          	2020	A01	31.8	7
ORUP1000018B00000332          	2020	A01	39.0	
ORUP1000018B00000333          	2020	A01	54.6	7
ORUP1000018B00000334          	2020	A01	6.4	
ORUP1000018B00000345          	2020	A01	99.1	7
ORUP1000018B00000348          	2020	A01	11.6	
ORUP1000018B00000349          	2020	A01	73.9	7
ORUP1000018B00000350          	2020	A01	14.5	
ORUP1000018B00000361          	2020	A01	25.0	
ORUP1000018B00000362          	2020	A01	75.0	7
ORUP1000018B00000364          	2020	A01	18.0	
ORUP1000018B00000365          	2020	A01	82.0	7
ORUP1000018B00000367          	2020	A01	97.5	7
ORUP1000018B00000381          	2020	A01	100.0	7
ORUP1000018B00000395          	2020	A01	10.2	
ORUP1000018B00000409          	2020	A01	47.4	
ORUP1000018B00000548          	2020	A01	100.0	7
ORUP1000018B00000551          	2020	A01	17.3	
ORUP1000018B00000552          	2020	A01	82.7	7
ORUP1000018B00000554          	2020	A01	12.3	
ORUP1000018B00000555          	2020	A01	87.7	7
ORUP1000018B00000559          	2020	A01	27.2	
ORUP1000018B00000560          	2020	A01	72.3	7
ORUP1000018B00000586          	2020	A01	77.7	7
ORUP1000018B00000587          	2020	A01	22.3	
ORUP1000018B00000592          	2020	A01	27.2	
ORUP1000018B00000607          	2020	A01	70.8	7
ORUP1000018B00000610          	2020	A01	72.2	7
ORUP1000018B00000662          	2020	A01	23.4	
ORUP1000018B00000663          	2020	A01	55.4	7
ORUP1000018B00000664          	2020	A01	18.8	
ORUP1000018B00000753          	2020	A01	100.0	
ORUP1000018B00000769          	2020	A01	100.0	
ORUP1000018B00000770          	2020	A01	32.0	
ORUP1000018B00000771          	2020	A01	100.0	
ORUP1000018B00000801          	2020	A01	92.2	
ORUP1000018B00000828          	2020	A01	72.2	
ORUP1000018B00000829          	2020	A01	70.8	
ORUP1000018B00000830          	2020	A01	96.1	
ORUP1000018B00000831          	2020	A01	65.9	
ORUP1000018B00000997          	2020	A01	27.9	
ORUP1000018B00000998          	2020	A01	10.0	
ORUP1000018B00000999          	2020	A01	15.0	
ORUP1000018B00001000          	2020	A01	25.0	
ORUP1000018B00001001          	2020	A01	37.5	
ORUP1000018B00001002          	2020	A01	50.0	
ORUP1000018B00001003          	2020	A01	72.1	
ORUP1000018B00001004          	2020	A01	50.0	
ORUP1000018B00001005          	2020	A01	62.5	
ORUP1000018B00001006          	2020	A01	75.0	
ORUP1000018B00001007          	2020	A01	85.0	
ORUP1000018B00001008          	2020	A01	90.0	
ORUP1000018B00001097          	2020	A01	11.6	
ORUP1000018B00001101          	2020	A01	29.3	
ORUP1000018B00001103          	2020	A01	67.2	7
ORUP1000018B00001209          	2020	A01	10.1	
ORUP1000018B00001210          	2020	A01	32.4	
ORUP1000018B00001211          	2020	A01	52.1	7
ORUP1000018B00001216          	2020	A01	89.9	
ORUP1000018B00001222          	2020	A01	60.7	7
ORUP1000018B00001223          	2020	A01	29.1	
ORUP1000018B00001226          	2020	A01	47.9	7
ORUP1000018B00001227          	2020	A01	4.6	
ORUP1000018B00001230          	2020	A01	63.8	7
ORUP1000018B00001231          	2020	A01	9.0	
ORUP1000018B00001234          	2020	A01	7.6	
ORUP1000018B00001235          	2020	A01	55.6	7
ORUP1000018B00001236          	2020	A01	8.8	
ORUP1000018B00001237          	2020	A01	9.8	
ORUP1000018B00001238          	2020	A01	10.6	
ORUP1000018B00001239          	2020	A01	8.3	
ORUP1000018B00001244          	2020	A01	100.0	7
ORUP1000018B00001248          	2020	A01	31.6	
ORUP1000018B00001249          	2020	A01	68.4	7
ORUP1000018C00000125          	2020	A01	1.50	
ORUP1000018C00000126          	2020	A01	-	2
ORUP1000018C00000128          	2020	A01	0.80	
ORUP1000018C00000129          	2020	A01	2.40	
ORUP1000018C00000130          	2020	A01	4.00	
ORUP1000018C00000132          	2020	A01	6.42	
ORUP1000018C00000133          	2020	A01	4.00	
ORUP1000018C00000134          	2020	A01	5.60	
ORUP1000018C00000135          	2020	A01	7.00	
ORUP1000018C00000136          	2020	A01	7.50	
ORUP1000018C00000137          	2020	A01	8.00	
ORUP1000018C00000139          	2020	A01	77.4	7
ORUP1000018C00000140          	2020	A01	22.6	
ORUP1000018C00000142          	2020	A01	78.3	7
ORUP1000018C00000143          	2020	A01	14.0	
ORUP1000018C00000157          	2020	A01	17.7	7
ORUP1000018C00000159          	2020	A01	38.1	
ORUP1000018C00000173          	2020	A01	18.1	
ORUP1000018C00000174          	2020	A01	43.8	7
ORUP1000018C00000178          	2020	A01	21.1	
ORUP1000018C00000179          	2020	A01	50.4	7
ORUP1000018C00000180          	2020	A01	22.8	
ORUP1000018C00000233          	2020	A01	6.98	
ORUP1000018C00000234          	2020	A01	-	3
ORUP1000018C00000235          	2020	A01	-	3
ORUP1000018C00000238          	2020	A01	25.00	
ORUP1000018C00000239          	2020	A01	52.9	7
ORUP1000018C00000246          	2020	A01	11.2	
ORUP1000018C00000253          	2020	A01	5.8	
ORUP1000018C00000259          	2020	A01	100.0	7
ORUP1000018C00000267          	2020	A01	100.0	7
ORUP1000018C00000281          	2020	A01	99.6	7
ORUP1000018C00000295          	2020	A01	99.6	7
ORUP1000018C00000313          	2020	A01	99.6	7
ORUP1000018C00000344          	2020	A01	24.3	
ORUP1000018C00000345          	2020	A01	75.1	7
ORUP1000018C00000361          	2020	A01	45.2	
ORUP1000018C00000362          	2020	A01	54.6	7
ORUP1000018C00000367          	2020	A01	97.6	7
ORUP1000018C00000381          	2020	A01	98.0	7
ORUP1000018C00000395          	2020	A01	74.3	7
ORUP1000018C00000409          	2020	A01	85.3	7
ORUP1000018C00000548          	2020	A01	100.0	7
ORUP1000018C00000592          	2020	A01	81.5	7
ORUP1000018C00000661          	2020	A01	68.9	7
ORUP1000018C00000662          	2020	A01	26.4	
ORUP1000018C00000753          	2020	A01	95.9	
ORUP1000018C00000769          	2020	A01	99.9	
ORUP1000018C00000771          	2020	A01	99.4	
ORUP1000018C00000801          	2020	A01	100.0	
ORUP1000018C00000830          	2020	A01	61.9	
ORUP1000018C00000831          	2020	A01	21.7	
ORUP1000018C00000997          	2020	A01	80.9	
ORUP1000018C00000998          	2020	A01	50.0	
ORUP1000018C00000999          	2020	A01	70.0	
ORUP1000018C00001000          	2020	A01	90.0	
ORUP1000018C00001001          	2020	A01	93.8	
ORUP1000018C00001002          	2020	A01	100.0	
ORUP1000018C00001003          	2020	A01	19.1	
ORUP1000018C00001004          	2020	A01	-	1
ORUP1000018C00001006          	2020	A01	10.0	
ORUP1000018C00001007          	2020	A01	30.0	
ORUP1000018C00001008          	2020	A01	50.0	
ORUP1000018C00001099          	2020	A01	21.8	
ORUP1000018C00001101          	2020	A01	38.2	
ORUP1000018C00001102          	2020	A01	50.7	7
ORUP1000018C00001103          	2020	A01	94.0	7
ORUP1000018C00001209          	2020	A01	74.3	7
ORUP1000018C00001210          	2020	A01	7.1	
ORUP1000018C00001211          	2020	A01	18.6	
ORUP1000018C00001216          	2020	A01	25.7	
ORUP1000018C00001222          	2020	A01	20.4	
ORUP1000018C00001226          	2020	A01	10.8	
ORUP1000018C00001230          	2020	A01	18.5	
ORUP1000018C00001234          	2020	A01	11.6	
ORUP1000018C00001248          	2020	A01	11.3	
ORUP1000018C00001249          	2020	A01	88.7	7
ORUP1000018D00000125          	2020	A01	3.23	
ORUP1000018D00000126          	2020	A01	0.70	
ORUP1000018D00000129          	2020	A01	6.40	
ORUP1000018D00000130          	2020	A01	6.40	
ORUP1000018D00000132          	2020	A01	4.40	
ORUP1000018D00000133          	2020	A01	1.60	
ORUP1000018D00000136          	2020	A01	6.30	
ORUP1000018D00000137          	2020	A01	6.30	
ORUP1000018D00000157          	2020	A01	81.4	7
ORUP1000018D00000161          	2020	A01	95.7	7
ORUP1000018D00000174          	2020	A01	100.0	7
ORUP1000018D00000178          	2020	A01	89.9	7
ORUP1000018D00000233          	2020	A01	7.83	
ORUP1000018D00000234          	2020	A01	5.00	
ORUP1000018D00000235          	2020	A01	5.00	
ORUP1000018D00000236          	2020	A01	10.00	
ORUP1000018D00000237          	2020	A01	10.00	
ORUP1000018D00000238          	2020	A01	10.00	
ORUP1000018D00000239          	2020	A01	94.7	7
ORUP1000018D00000259          	2020	A01	100.0	7
ORUP1000018D00000267          	2020	A01	100.0	7
ORUP1000018D00000281          	2020	A01	100.0	7
ORUP1000018D00000295          	2020	A01	100.0	7
ORUP1000018D00000311          	2020	A01	100.0	7
ORUP1000018D00000313          	2020	A01	100.0	7
ORUP1000018D00000345          	2020	A01	100.0	7
ORUP1000018D00000349          	2020	A01	98.4	7
ORUP1000018D00000362          	2020	A01	100.0	7
ORUP1000018D00000365          	2020	A01	100.0	7
ORUP1000018D00000367          	2020	A01	97.6	7
ORUP1000018D00000381          	2020	A01	100.0	7
ORUP1000018D00000409          	2020	A01	86.1	7
ORUP1000018D00000548          	2020	A01	100.0	7
ORUP1000018D00000552          	2020	A01	100.0	7
ORUP1000018D00000555          	2020	A01	100.0	7
ORUP1000018D00000559          	2020	A01	86.9	7
ORUP1000018D00000583          	2020	A01	100.0	7
ORUP1000018D00000753          	2020	A01	100.0	
ORUP1000018D00000769          	2020	A01	100.0	
ORUP1000018D00000771          	2020	A01	100.0	
ORUP1000018D00000801          	2020	A01	94.8	
ORUP1000018D00000830          	2020	A01	100.0	
ORUP1000018D00000831          	2020	A01	83.8	
ORUP1000018D00000997          	2020	A01	58.6	
ORUP1000018D00000998          	2020	A01	20.0	
ORUP1000018D00001001          	2020	A01	90.0	
ORUP1000018D00001002          	2020	A01	90.0	
ORUP1000018D00001003          	2020	A01	41.4	
ORUP1000018D00001004          	2020	A01	10.0	
ORUP1000018D00001007          	2020	A01	80.0	
ORUP1000018D00001008          	2020	A01	80.0	
ORUP1000018D00001101          	2020	A01	87.7	7
ORUP1000018D00001103          	2020	A01	100.0	7
ORUP1000018D00001216          	2020	A01	68.9	
ORUP1000018D00001244          	2020	A01	100.0	7
ORUP1000018I00000313          	2020	A01	82.0	7
ORUP1000018I00000344          	2020	A01	37.0	
ORUP1000018I00000345          	2020	A01	63.0	7
ORUP1000018I00000361          	2020	A01	55.2	7
ORUP1000018I00000362          	2020	A01	44.8	
ORUP1000018I00000381          	2020	A01	100.0	7
ORUP1000018I00000548          	2020	A01	100.0	7
ORUP1000018I00000583          	2020	A01	100.0	7
ORUP1000018I00000753          	2020	A01	100.0	
ORUP1000018I00000769          	2020	A01	100.0	
ORUP1000018I00000771          	2020	A01	100.0	
ORUP1000018I00000801          	2020	A01	100.0	
ORUP1000018I00001244          	2020	A01	100.0	7
ORUP1000018K00000157          	2020	A01	83.7	7
ORUP1000018K00000174          	2020	A01	100.0	7
ORUP1000018K00000176          	2020	A01	79.9	7
ORUP1000018K00000233          	2020	A01	42.36	
ORUP1000018K00000236          	2020	A01	30.00	
ORUP1000018K00000238          	2020	A01	100.00	
ORUP1000018K00000246          	2020	A01	43.2	7
ORUP1000018K00000259          	2020	A01	90.0	7
ORUP1000018K00000267          	2020	A01	100.0	7
ORUP1000018K00000345          	2020	A01	100.0	7
ORUP1000018K00000362          	2020	A01	87.1	7
ORUP1000018K00000367          	2020	A01	90.9	7
ORUP1000018K00000381          	2020	A01	100.0	7
ORUP1000018K00000548          	2020	A01	100.0	7
ORUP1000018K00000586          	2020	A01	52.9	7
ORUP1000018K00000587          	2020	A01	47.1	
ORUP1000018K00000607          	2020	A01	72.9	7
ORUP1000018K00000610          	2020	A01	81.1	7
ORUP1000018K00000663          	2020	A01	36.3	
ORUP1000018K00000753          	2020	A01	100.0	
ORUP1000018K00000769          	2020	A01	100.0	
ORUP1000018K00000771          	2020	A01	100.0	
ORUP1000018K00000828          	2020	A01	81.1	
ORUP1000018K00000829          	2020	A01	72.9	
ORUP1000018K00000830          	2020	A01	100.0	
ORUP1000018K00000831          	2020	A01	99.0	
ORUP1000018K00001103          	2020	A01	48.0	7
ORUP1000018K00001216          	2020	A01	99.8	
ORUP1000018K00001222          	2020	A01	84.4	7
ORUP1000018K00001226          	2020	A01	45.9	7
ORUP1000018K00001230          	2020	A01	79.4	7
ORUP1000018K00001235          	2020	A01	36.3	7
ORUP1000018K00001244          	2020	A01	100.0	7
ORUP1000018L00000125          	2020	A01	4.68	
ORUP1000018L00000126          	2020	A01	2.50	
ORUP1000018L00000127          	2020	A01	3.00	
ORUP1000018L00000128          	2020	A01	4.00	
ORUP1000018L00000129          	2020	A01	6.00	
ORUP1000018L00000130          	2020	A01	7.20	
ORUP1000018L00000132          	2020	A01	1.68	
ORUP1000018L00000133          	2020	A01	-	2
ORUP1000018L00000134          	2020	A01	0.80	
ORUP1000018L00000135          	2020	A01	1.25	
ORUP1000018L00000136          	2020	A01	2.00	
ORUP1000018L00000137          	2020	A01	3.25	
ORUP1000018L00000139          	2020	A01	14.5	
ORUP1000018L00000140          	2020	A01	85.5	7
ORUP1000018L00000142          	2020	A01	13.2	
ORUP1000018L00000156          	2020	A01	12.8	
ORUP1000018L00000157          	2020	A01	73.9	7
ORUP1000018L00000160          	2020	A01	20.9	
ORUP1000018L00000161          	2020	A01	63.3	7
ORUP1000018L00000162          	2020	A01	10.8	
ORUP1000018L00000174          	2020	A01	96.1	7
ORUP1000018L00000176          	2020	A01	71.2	7
ORUP1000018L00000233          	2020	A01	45.54	
ORUP1000018L00000235          	2020	A01	25.00	
ORUP1000018L00000236          	2020	A01	40.00	
ORUP1000018L00000237          	2020	A01	50.00	
ORUP1000018L00000238          	2020	A01	100.00	
ORUP1000018L00000239          	2020	A01	9.4	
ORUP1000018L00000246          	2020	A01	65.0	7
ORUP1000018L00000253          	2020	A01	33.5	
ORUP1000018L00000254          	2020	A01	20.9	
ORUP1000018L00000259          	2020	A01	89.9	7
ORUP1000018L00000267          	2020	A01	83.1	7
ORUP1000018L00000281          	2020	A01	28.5	
ORUP1000018L00000282          	2020	A01	43.7	7
ORUP1000018L00000283          	2020	A01	27.6	
ORUP1000018L00000295          	2020	A01	29.3	
ORUP1000018L00000296          	2020	A01	42.9	7
ORUP1000018L00000297          	2020	A01	27.6	
ORUP1000018L00000311          	2020	A01	46.7	
ORUP1000018L00000313          	2020	A01	41.0	
ORUP1000018L00000314          	2020	A01	18.4	
ORUP1000018L00000315          	2020	A01	36.0	7
ORUP1000018L00000327          	2020	A01	59.0	7
ORUP1000018L00000332          	2020	A01	21.4	
ORUP1000018L00000333          	2020	A01	55.9	7
ORUP1000018L00000334          	2020	A01	22.7	
ORUP1000018L00000345          	2020	A01	100.0	7
ORUP1000018L00000361          	2020	A01	19.1	
ORUP1000018L00000362          	2020	A01	77.4	7
ORUP1000018L00000364          	2020	A01	61.7	7
ORUP1000018L00000365          	2020	A01	38.3	
ORUP1000018L00000367          	2020	A01	86.9	7
ORUP1000018L00000368          	2020	A01	12.5	
ORUP1000018L00000381          	2020	A01	100.0	7
ORUP1000018L00000409          	2020	A01	21.6	
ORUP1000018L00000551          	2020	A01	55.9	7
ORUP1000018L00000552          	2020	A01	44.1	
ORUP1000018L00000554          	2020	A01	55.9	7
ORUP1000018L00000555          	2020	A01	44.1	
ORUP1000018L00000559          	2020	A01	51.0	7
ORUP1000018L00000560          	2020	A01	44.2	
ORUP1000018L00000583          	2020	A01	84.0	7
ORUP1000018L00000584          	2020	A01	16.0	
ORUP1000018L00000586          	2020	A01	39.5	
ORUP1000018L00000587          	2020	A01	60.5	7
ORUP1000018L00000592          	2020	A01	14.0	
ORUP1000018L00000607          	2020	A01	71.5	7
ORUP1000018L00000610          	2020	A01	70.7	7
ORUP1000018L00000662          	2020	A01	36.2	
ORUP1000018L00000663          	2020	A01	43.5	7
ORUP1000018L00000664          	2020	A01	17.5	
ORUP1000018L00000752          	2020	A01	13.1	
ORUP1000018L00000753          	2020	A01	97.9	
ORUP1000018L00000769          	2020	A01	96.5	
ORUP1000018L00000770          	2020	A01	59.0	
ORUP1000018L00000771          	2020	A01	100.0	
ORUP1000018L00000801          	2020	A01	28.8	
ORUP1000018L00000828          	2020	A01	70.7	
ORUP1000018L00000829          	2020	A01	71.5	
ORUP1000018L00000830          	2020	A01	97.9	
ORUP1000018L00000831          	2020	A01	86.8	
ORUP1000018L00000997          	2020	A01	25.4	
ORUP1000018L00000998          	2020	A01	-	1
ORUP1000018L00000999          	2020	A01	15.0	
ORUP1000018L00001000          	2020	A01	20.0	
ORUP1000018L00001001          	2020	A01	37.5	
ORUP1000018L00001002          	2020	A01	50.0	
ORUP1000018L00001003          	2020	A01	74.6	
ORUP1000018L00001004          	2020	A01	50.0	
ORUP1000018L00001005          	2020	A01	62.5	
ORUP1000018L00001006          	2020	A01	80.0	
ORUP1000018L00001007          	2020	A01	85.0	
ORUP1000018L00001008          	2020	A01	100.0	
ORUP1000018L00001097          	2020	A01	53.3	7
ORUP1000018L00001101          	2020	A01	10.8	
ORUP1000018L00001103          	2020	A01	45.6	7
ORUP1000018L00001216          	2020	A01	97.3	
ORUP1000018L00001222          	2020	A01	66.9	7
ORUP1000018L00001223          	2020	A01	26.5	
ORUP1000018L00001226          	2020	A01	64.8	7
ORUP1000018L00001227          	2020	A01	13.6	
ORUP1000018L00001230          	2020	A01	71.0	7
ORUP1000018L00001231          	2020	A01	15.0	
ORUP1000018L00001234          	2020	A01	26.8	
ORUP1000018L00001235          	2020	A01	43.5	7
ORUP1000018L00001238          	2020	A01	11.9	
ORUP1000018M00000125          	2020	A01	4.03	
ORUP1000018M00000126          	2020	A01	2.01	
ORUP1000018M00000127          	2020	A01	2.75	
ORUP1000018M00000128          	2020	A01	4.00	
ORUP1000018M00000129          	2020	A01	5.00	
ORUP1000018M00000130          	2020	A01	7.00	
ORUP1000018M00000132          	2020	A01	2.16	
ORUP1000018M00000133          	2020	A01	0.33	
ORUP1000018M00000134          	2020	A01	1.00	
ORUP1000018M00000136          	2020	A01	4.00	
ORUP1000018M00000137          	2020	A01	4.00	
ORUP1000018M00000139          	2020	A01	36.8	
ORUP1000018M00000140          	2020	A01	63.2	7
ORUP1000018M00000142          	2020	A01	63.1	7
ORUP1000018M00000143          	2020	A01	25.1	
ORUP1000018M00000157          	2020	A01	26.3	7
ORUP1000018M00000159          	2020	A01	11.1	
ORUP1000018M00000161          	2020	A01	67.0	7
ORUP1000018M00000174          	2020	A01	87.4	7
ORUP1000018M00000176          	2020	A01	55.6	7
ORUP1000018M00000177          	2020	A01	13.3	
ORUP1000018M00000178          	2020	A01	31.1	
ORUP1000018M00000233          	2020	A01	29.44	
ORUP1000018M00000234          	2020	A01	10.00	
ORUP1000018M00000235          	2020	A01	20.00	
ORUP1000018M00000236          	2020	A01	30.00	
ORUP1000018M00000237          	2020	A01	40.00	
ORUP1000018M00000238          	2020	A01	50.00	
ORUP1000018M00000246          	2020	A01	35.1	7
ORUP1000018M00000259          	2020	A01	99.3	7
ORUP1000018M00000267          	2020	A01	90.8	7
ORUP1000018M00000281          	2020	A01	89.2	7
ORUP1000018M00000295          	2020	A01	89.2	7
ORUP1000018M00000313          	2020	A01	98.8	7
ORUP1000018M00000332          	2020	A01	42.9	
ORUP1000018M00000333          	2020	A01	43.4	7
ORUP1000018M00000345          	2020	A01	98.1	7
ORUP1000018M00000348          	2020	A01	15.5	
ORUP1000018M00000349          	2020	A01	73.0	7
ORUP1000018M00000364          	2020	A01	18.8	
ORUP1000018M00000365          	2020	A01	81.2	7
ORUP1000018M00000367          	2020	A01	97.6	7
ORUP1000018M00000381          	2020	A01	100.0	7
ORUP1000018M00000551          	2020	A01	24.4	
ORUP1000018M00000552          	2020	A01	75.6	7
ORUP1000018M00000554          	2020	A01	19.2	
ORUP1000018M00000555          	2020	A01	80.8	7
ORUP1000018M00000559          	2020	A01	60.6	7
ORUP1000018M00000560          	2020	A01	26.6	
ORUP1000018M00000583          	2020	A01	69.5	7
ORUP1000018M00000584          	2020	A01	30.5	
ORUP1000018M00000586          	2020	A01	30.2	
ORUP1000018M00000587          	2020	A01	69.8	7
ORUP1000018M00000662          	2020	A01	46.4	
ORUP1000018M00000663          	2020	A01	52.4	7
ORUP1000018M00000753          	2020	A01	100.0	
ORUP1000018M00000769          	2020	A01	98.8	
ORUP1000018M00000771          	2020	A01	99.7	
ORUP1000018M00000801          	2020	A01	44.4	
ORUP1000018M00000830          	2020	A01	88.9	
ORUP1000018M00000831          	2020	A01	36.9	
ORUP1000018M00000997          	2020	A01	32.4	
ORUP1000018M00000998          	2020	A01	10.0	
ORUP1000018M00001001          	2020	A01	50.0	
ORUP1000018M00001002          	2020	A01	50.0	
ORUP1000018M00001003          	2020	A01	67.6	
ORUP1000018M00001004          	2020	A01	50.0	
ORUP1000018M00001005          	2020	A01	50.0	
ORUP1000018M00001006          	2020	A01	67.0	
ORUP1000018M00001007          	2020	A01	87.5	
ORUP1000018M00001008          	2020	A01	90.0	
ORUP1000018M00001101          	2020	A01	22.1	
ORUP1000018M00001102          	2020	A01	17.8	
ORUP1000018M00001103          	2020	A01	82.9	7
ORUP1000018M00001210          	2020	A01	11.4	
ORUP1000018M00001211          	2020	A01	82.9	7
ORUP1000018M00001216          	2020	A01	97.5	
ORUP1000018M00001230          	2020	A01	62.5	7
